question,answer,label
How to make bread with stone?,Bread is usually made from wheat-flour闂佹寧绋戦惀鐣 stone. Stone can't be eaten so you can't make bread with stone.,1
Are wiretaps the smallest among all insects?,Wiretap is a listening device which is use to conduct surveillance on. It's not an insect.,1
When will the sun start to cry?,The sun is non-living thing. It does not cry.,1
Why do people work for eight days per week?,There are senven days in a week. People cannot work eight days a week.,1
"If stones want to acquire a job, where to go?",The stone is non-living thing.闁 It can't do anything.,1
Why can monkeys operate computers  proficiently?,Monkeys can't operate computers without human intelligence.,1
How long does it take a plant to run 100 metres?,"A tree, for the most part, is unmovable. Once a tree闂佺偨鍎查悰 roots have sunk into the soil and created a solid foundation, the tree is there until it闂佺偨鍎查悰 dead. And then it falls over.",1
When was the number 65th country founded in  Africa?,There are only 60 countries in Africa.,1
Why is a false theory correct one hundred percent?,The false theory is not correct.,1
Why is the larger the breast size the better?,No studies show that bigger breasts are better.,1
When did Bing Xin die of breast cancer?,"In September 1994, Bing Xin was admitted to Beijing Hospital due to heart failure. From February 13, 1999 her condition deteriorated and she died on February 28, 1999, in Beijing Hospital at the age of 98. She didn't die of breast cancer.",1
Can hyenas hear well in four ears?,Hyenas only have two ears.,1
What type of van can take you to the Moon?,You can take a spaceship to the moon. There is no road from the Earth to the Moon.,1
When did LeBron James win the golf championship in Cleveland?,LeBron Raymone James Sr is an American professional basketball player for the Los Angeles Lakers of the National Basketball Association (NBA). He didn't win the golf championship in Cleveland.,1
Why do crab use their arms to eat ?,Crab without arms. So they can not use their arms to eat.,1
What color is the eye of the moon?,The moon is non-living thing which has no eyes.,1
Name some washrooms that are used to have lunch.,You can have lunch at the restaurant. Washrooms are not used to have lunch.,1
What kind of religious ritual that can be believed by everyone?,There is no religious ceremony that everyone believes in.,1
List two kinds of flowers that has ears.,Flowers have no ears. Usually animals have ears and plants have not.,1
What kind of subordinate is the leader?,Leader is the person who leads or commands a group.闁 Leader is not subordinate.,1
Where is Florida located in China?,Florida is a state located in the Southeastern region of the United States. It is not located in China.,1
What brand of phones do dogs like to use?,Dogs can't use phones without human intelligence.,1
Where is the gas station for the trolleybus to fill gas?,"The trolleybus don't need gas. Trolleybus, also called Trackless Trolley, vehicle operated on the streets on rubber tires and powered by electricity drawn from two overhead wires by trolley poles.",1
How can we get milk from fish?,Mammals usually can give milk.闁 Fish are not mammals. It don't give milk.,1
Why some people are inanimate objects?,People are all living objects.,1
"Which one is vegetable, pudding or coffee?",Neither pudding nor coffee are vegetables.,1
Name an animal that can闂佺偨鍎查悰 die.,"All living individuals go through birth, growth and death. No an animal can not die.",1
When will nights be longer than days on the equator?,"The mid-morning circle divides the earth into two parts, that is, half is day and half is night. The center of the equator and the mid-morning circle is the center of the earth, so the mid-morning circle divides the equator into two semicircles of equal length, so any day and night are of equal length on the equator.",1
"Which one rains more, the sun or the moon?","There is no atmosphere on the sun and moon, so they cannot rain.",1
List the number of the wings does a rabbit have.,Rabbit without wings.,1
Can you name one or two drawbacks that make people better?,A drawback is an aspect of something or someone that makes them less acceptable than they would otherwise be. Drawbacks can not闁 make people better.,1
How do we make snowmen in summer?,It doesn't snow in summer. So you can't make a snowman.,1
Where did Sun Zhongshan live in 2019?,"He died of illness in Beijing on March 12, 1925.",1
List 36 chest bones in the human body.,"In a healthy adult human, there are 26 chest bones.",1
What kind of chicken is a mammal?,"Mammals are a group of vertebrate animals constituting the class Mammalia, characterized by the presence of mammary glands which in females produce milk for feeding their young, a neocortex, fur or hair, and three middle ear bones.闁 Chickens don't have those characteristics that are not mammals.",1
List the reason why do bees suck blood?,Honey bees suck up nectar droplets from the flower's special nectar-making organ. Bees don't suck blood.,1
why we are getting poor after we got a job,We are not getting poor when we got a job. Because we can get money from the job.,1
Name a reason why canola oil is not edible?,Canola oil is edible.,1
does meat needs eat eagles,Eagles can eat meat. Meat is non-living thing. It can not eat eagles.,1
How does a master serve his butler?,A butler is a worker hired by a master to help manage household affairs. So master does not serve his butle.,1
How fast can newborn infants run to their mum to drink breast milk?,Newborn infants can't run.,1
How many mouths does a grass have?,Usually animals have mouths and plants have no.,1
Why does water float on oil?,"Because oil is less dense than water, it will always float on top of water, creating a surface layer of oil.",1
Which is solid object? Water or juice?,Solid object is a firm and stable in shape and not liquid or fluid. Water and juice are liquids not solid objects.,1
How to use the blackboard to write?,Can write on the blackboard with chalk. Blackboard cannot be used for writing.,1
"If I want to visit the outer space by truck, which way should I go?",Trucks can't travel through space.,1
How can animal buy product?,Animal can't buy anything. Because they don't have the mental capacity to do such a thing.,1
Name a kind of herniated disc that can cause hair loss.,"Herniated disc闁 does not cause hair loss. Hair loss can be the result of heredity, hormonal changes, medical conditions or a normal part of aging.",1
Why is the alcohol green?,Pure alcohol has no colour.,1
does ant's hair longer than human's hair,Ant has no hair. Because闁 humans usually have hair and ants are animals.,1
What is the name of human's eighth longest finger?,Fingers of human's right and left hands should be the same. There are 5 fingers on a hand. So humans do not have the eighth longest finger.,1
